Epoch	Epoch_time	Total_Loss	Average_F1_micro
0	44.720698833465576	18782.685277819633	0.47057925690589103
1	44.98255276679993	13930.280276715755	0.5679867165211273
2	45.33671545982361	12568.761310994625	0.6005103365477292
3	46.055124282836914	11866.359118402004	0.6167402947654022
4	45.61445212364197	11440.539464950562	0.6269313633713085
5	45.774197816848755	11116.5701867342	0.6352100441437273
6	45.45103693008423	10891.898384869099	0.6409456263493716
7	45.630606174468994	10728.29810166359	0.6451467501831291
8	46.71011447906494	10595.38993358612	0.6482433019363482
9	45.69523787498474	10490.168733596802	0.6510312753007171
10	45.74815559387207	10399.805982410908	0.6535095407799368
11	45.65807008743286	10320.512585759163	0.655692932425399
12	45.637571573257446	10248.824625909328	0.6578644267098466
13	45.654757499694824	10184.293658018112	0.6592902275377824
14	46.111671924591064	10127.074710309505	0.661119936242193
15	45.87621450424194	10071.63025778532	0.6625031174097848
16	46.12188172340393	10024.483414649963	0.6641768803251986
17	46.02740287780762	9980.349994808435	0.6652699315434883
18	44.85819101333618	9941.21689069271	0.6663964911519777
19	45.19697046279907	9902.514705061913	0.6671647745344668
20	46.26690649986267	9865.235900759697	0.6679867466410286
21	45.91256141662598	9827.027255952358	0.6693816745701288
22	45.77801036834717	9793.822993457317	0.6706972365592953
23	45.42245268821716	9763.352503836155	0.6714730499171101
24	45.58338737487793	9735.196380972862	0.6722406556018198
25	46.234204053878784	9708.087173104286	0.672702845487316
26	45.92825412750244	9677.054971456528	0.6738535763166011
27	46.68411993980408	9651.84483551979	0.6748381958901998
28	45.69359540939331	9622.746752500534	0.6755245531411443
29	45.99949502944946	9601.004604160786	0.6762816168603979
30	45.91998910903931	9577.958191514015	0.6769055506158917
31	46.12674427032471	9555.598480165005	0.6775693932406122
32	45.96109986305237	9533.71391415596	0.6780315078263551
33	45.92222785949707	9513.780859053135	0.6788968525907935
34	45.87951135635376	9490.0591006279	0.6798518793613617
35	46.02918720245361	9473.65216845274	0.6798996194049272
36	45.544108867645264	9453.019940555096	0.6804929061608451
37	45.342318534851074	9435.053186535835	0.6813322725104095
38	46.63526940345764	9418.130797922611	0.681602071526332
39	45.753886699676514	9400.387345194817	0.6822168940116817
40	45.51051664352417	9381.7150015831	0.6823176450815406
41	45.58508062362671	9368.807439863682	0.6831153706675535
42	45.62590789794922	9350.956553161144	0.6836059485600278
43	45.698259592056274	9336.684302568436	0.6842517192439664
44	45.94157910346985	9322.745315611362	0.6844574381698666
45	45.59972786903381	9304.847940146923	0.6851430424232786
46	45.161728382110596	9290.070530056953	0.6855408510197394
47	45.812559843063354	9277.941126048565	0.6856626860205104
48	45.53863835334778	9263.572909474373	0.6864080782780091
49	46.36576294898987	9246.186037957668	0.6870169520828514
50	45.839106798172	9234.393825411797	0.6873446566090292
51	45.56493282318115	9219.610494375229	0.6875047438844553
52	46.01697063446045	9210.038161754608	0.6880556368792891
53	46.00812292098999	9194.334453582764	0.6886273879057754
54	45.8276093006134	9182.06717556715	0.6886160929427867
55	45.60612893104553	9173.450138807297	0.6891754195099854
56	45.633544921875	9158.202352523804	0.6896448381717943
57	45.283486127853394	9147.796620309353	0.6894024482660575
58	45.435057640075684	9136.676940202713	0.6902583805613386
59	45.434441566467285	9128.145541667938	0.6902415134166088
60	45.41919493675232	9112.376292705536	0.6909756107111188
61	45.73608684539795	9104.311624646187	0.6912395363462873
62	44.026519775390625	9092.867027044296	0.6913359200304573
63	39.237841844558716	9084.390226006508	0.6918240883308274
64	47.413652420043945	9074.807491838932	0.6919599290857044
65	47.6436333656311	9066.359557271004	0.692252242727851
66	47.44587779045105	9053.20818734169	0.6928044911182435
67	49.55337953567505	9043.209834933281	0.693264723210155
68	51.20310926437378	9035.226110935211	0.6933599773980261
69	48.4359188079834	9022.472256422043	0.6937302262847945
70	50.59354281425476	9014.227647542953	0.6941488176131545
71	49.36174178123474	9005.223622858524	0.6941789375144576
72	50.19155812263489	8996.341644346714	0.6943512233499114
73	49.51400637626648	8990.31767553091	0.694866123062688
74	47.32323956489563	8977.215119421482	0.6951350184815714
75	44.75271916389465	8972.428468585014	0.6955000716853651
76	44.851120948791504	8962.430321514606	0.6955779316302336
77	44.64156746864319	8953.169531583786	0.6958749891568355
78	44.87849235534668	8944.413892686367	0.6963703109337651
79	44.30658960342407	8937.72149771452	0.6962593943972165
80	45.82449769973755	8929.720501363277	0.6965721895722492
81	40.42179465293884	8919.381855905056	0.6972706700834683
82	49.98734664916992	8912.791074216366	0.697005614952001
83	49.60419726371765	8905.317865252495	0.6976397894739379
84	50.34230661392212	8896.907119095325	0.6975147165837767
85	45.010130405426025	8885.836610883474	0.6981543879877015
86	47.59569549560547	8882.680342197418	0.6983308906093377
87	49.13996338844299	8874.272786259651	0.6981804417023286
88	46.94497108459473	8866.707913339138	0.6986782483711158
89	46.39136528968811	8860.909572303295	0.6991633293816023
90	45.52427792549133	8853.056402862072	0.6991014329844244
91	46.00359010696411	8844.559891402721	0.6994304176064076
92	46.545918464660645	8838.001859903336	0.6997642214125992
93	45.92905402183533	8835.61771529913	0.6997310142214126
94	46.2417266368866	8822.460131645203	0.7000978746192844
95	45.824920415878296	8819.20542728901	0.7000993053145964
96	46.31232976913452	8813.021396756172	0.7003646616450767
97	45.65870141983032	8806.089970946312	0.7005233935249441
98	45.95016956329346	8799.402799904346	0.7007492927847173
99	45.77059316635132	8793.57642942667	0.7011159272833295
100	45.644835233688354	8374.714937329292	0.7158179029078958
101	45.517239570617676	8337.339000701904	0.7173165938969851
102	46.046627044677734	8323.309441953897	0.7178723060760275
103	46.67988872528076	8314.98706907034	0.71842455446642
104	46.32501149177551	8307.709840774536	0.7185948825082891
105	46.033133029937744	8300.529088437557	0.7186799712294704
106	46.2564013004303	8294.308596730232	0.7191917836523634
107	45.90813660621643	8288.025749206543	0.7193204709306809
108	46.062748432159424	8282.837109327316	0.7197084152594649
109	45.85799527168274	8276.85594779253	0.7198414699234714
110	45.872426986694336	8271.695720255375	0.7199138329863521
111	46.14384484291077	8265.640190720558	0.7201642799656874
112	45.90373945236206	8260.870270192623	0.7202020804418229
113	45.72861671447754	8255.434136092663	0.7204886713027219
114	46.38915705680847	8250.179810285568	0.7208354266664739
115	45.88328170776367	8244.95992064476	0.7210055288090832
116	45.973280906677246	8240.026934802532	0.7211170477436579
117	45.883416414260864	8236.200949072838	0.721384663066736
118	46.01284885406494	8230.612054646015	0.7216463297093069
119	45.35021424293518	8226.148009002209	0.7216836030871694
120	46.059783935546875	8221.077810406685	0.721766734014766
121	45.68078255653381	8216.46717017889	0.7219738083362248
122	45.459250688552856	8212.061995625496	0.7219519714077801
123	45.77026152610779	8206.787302196026	0.7221480519652633
124	45.34885549545288	8203.217916727066	0.7224942802307426
125	45.10430073738098	8198.615801364183	0.7226384039584779
126	46.950092792510986	8195.126487195492	0.7228360658107795
127	47.09704279899597	8189.691547751427	0.7229445727552241
128	47.084715127944946	8185.944835245609	0.7232518710482689
129	47.1449818611145	8181.734814316034	0.7233009664873931
130	46.95504355430603	8178.175877451897	0.7235520911645076
131	46.95605254173279	8173.004698455334	0.7235657957196006
132	44.70138692855835	8169.502397239208	0.723618505546881
133	44.19628167152405	8164.991548538208	0.723845760202213
134	44.10489797592163	8161.417438566685	0.724172937630118
135	47.42012310028076	8157.270393550396	0.7242339304302567
136	46.76434540748596	8154.051438450813	0.7241417635322693
137	45.85967254638672	8150.552956968546	0.7242218824697356
138	31.75790238380432	8146.010491669178	0.7246461212795898
139	23.15377902984619	8142.114417016506	0.7245312891558717
140	22.99744176864624	8087.74619358778	0.7270562404821113
141	23.139657974243164	8081.582899749279	0.7273151963335647
142	21.815901041030884	8080.486325562	0.7272246860301489
143	21.726606607437134	8079.574701666832	0.7273505119178425
144	21.304538249969482	8079.312434375286	0.7273605267850258
145	23.155622482299805	8078.349162846804	0.7273718217480145
146	23.42394757270813	8078.984788298607	0.7272441133664893
147	23.265716791152954	8077.596109926701	0.7274060831357468
148	21.559801816940308	8077.852289795876	0.7273439608393092
149	21.61837410926819	8076.440875411034	0.7274880845670445
150	21.669572353363037	8076.05880522728	0.7275046505127613
151	22.46521759033203	8075.4743893146515	0.7275200869621791
152	21.263681888580322	8075.646414875984	0.7275002831270723
153	22.23554539680481	8074.303742647171	0.7274795003951732
154	21.680142402648926	8074.0646241903305	0.7275744533840312
155	22.651147842407227	8073.850780129433	0.7274345464424782
