Epoch	Epoch_time	Total_Loss	Average_F1_micro
0	43.021923542022705	20651.055712342262	0.4259873454246665
1	43.49145555496216	16055.852051973343	0.5157728134156451
2	45.959935903549194	14724.91355907917	0.5484554665211273
3	44.637624979019165	14012.478396296501	0.565722678839926
4	45.879371881484985	13571.72147834301	0.5768862437591565
5	45.54096841812134	13229.78745007515	0.5854790751021667
6	44.62727212905884	12980.37266343832	0.5918806836253759
7	45.358267307281494	12787.465556204319	0.5968843522293547
8	47.093568086624146	12623.512610435486	0.6012829873159071
9	39.23115086555481	12484.870316505432	0.6051372804861592
10	25.823963165283203	12367.609631180763	0.6078800739985736
11	30.26482844352722	12260.637520253658	0.610766991238723
12	35.733325481414795	12160.786962747574	0.6132297449687716
13	45.10361361503601	12071.885091423988	0.6158579322567276
14	46.49883770942688	11991.932187497616	0.6181012625057831
15	46.42870116233826	11914.86166960001	0.6202423356899145
16	47.38667345046997	11845.729683458805	0.6221650395895982
17	50.08094358444214	11780.18902283907	0.6240392504481842
18	47.256556034088135	11719.33415722847	0.625944710704372
19	46.11604428291321	11662.246733903885	0.6272502578263551
20	44.967798948287964	11606.728193879128	0.6285551272505591
21	47.16182565689087	11551.52972149849	0.6303569750462642
22	47.4280641078949	11503.099362671375	0.6318619912146273
23	46.90707063674927	11458.79072123766	0.6330392275570591
24	46.957029819488525	11410.777349174023	0.6344084782702983
25	47.76390194892883	11369.719749093056	0.6354857918401573
26	47.305726289749146	11326.421115636826	0.6366997744621791
27	46.72973871231079	11285.23552274704	0.6380866453176807
28	47.495903730392456	11244.534045517445	0.6394464082620094
29	48.00130772590637	11211.81775867939	0.6398928604990748
30	47.2760956287384	11176.051951944828	0.6411228819685404
31	47.781776905059814	11139.329861402512	0.6422149542900377
32	47.230207681655884	11109.489483594894	0.6430025897091141
33	46.633519649505615	11077.23394960165	0.6437422591853651
34	46.70614719390869	11040.610943257809	0.6451566897505591
35	48.0320565700531	11013.891041636467	0.6458607424435192
36	44.301931381225586	10982.784600019455	0.6467710411606523
37	47.24597668647766	10956.211274325848	0.6474808919346133
38	49.609538555145264	10928.836074829102	0.6483782390941861
39	48.762943506240845	10900.239114165306	0.6493158716217519
40	46.332733392715454	10873.851386904716	0.6496507296244892
41	47.39720273017883	10850.680812120438	0.6506019914073946
42	46.712852001190186	10823.98193204403	0.6518399193509523
43	47.84837603569031	10801.773019850254	0.65223418885901
44	47.024245262145996	10778.600675284863	0.6528507432386845
45	46.45165538787842	10753.415233314037	0.653887018443018
46	46.49631977081299	10729.926774382591	0.6545854236544838
47	47.793028354644775	10709.131363987923	0.6549828557521783
48	47.676685094833374	10685.80586695671	0.655591277758501
49	47.467390298843384	10662.263681530952	0.6562951045522014
50	47.010263442993164	10642.96747803688	0.656584180304958
51	46.439621448516846	10624.032196998596	0.6571252843318683
52	47.6516854763031	10602.468594610691	0.6580116377274654
53	45.62846326828003	10586.026775121689	0.6584574875665048
54	44.610313415527344	10565.284495353699	0.6590009258857661
55	47.660125732421875	10548.405642807484	0.6598324610609916
56	45.96442365646362	10527.520972371101	0.6603032351183592
57	44.610973834991455	10513.37622064352	0.6606754417987123
58	44.0796434879303	10494.47250509262	0.6611462158560799
59	44.698431968688965	10478.468295693398	0.6612961376648161
60	44.77800798416138	10458.148789405823	0.6623693097482458
61	39.838321685791016	10442.698255360126	0.6626972401736834
62	29.04172444343567	10427.562393963337	0.6633593509040789
63	31.603219032287598	10411.27839756012	0.6638630309536202
64	41.8632698059082	10395.250450730324	0.6643149800726732
65	46.596035957336426	10378.604605793953	0.6643828251503585
66	46.0618851184845	10367.084825634956	0.6652230197972088
67	47.640785694122314	10347.16357409954	0.6658039573935924
68	42.66345977783203	10335.152406096458	0.6663583141770761
69	45.89957118034363	10318.376417398453	0.6667282618648316
70	43.76899290084839	10302.791265547276	0.6671921836446527
71	46.223724365234375	10292.57780712843	0.6674771179109801
72	45.049240827560425	10277.3384360075	0.6675839682608529
73	46.22990417480469	10264.316935181618	0.6680886272071864
74	48.28332471847534	10249.853607952595	0.6687206180362788
75	47.78269577026367	10238.458812952042	0.6691527633202252
76	44.670265674591064	10224.854320049286	0.6694630736034004
77	45.1785933971405	10211.021882891655	0.6701000342162079
78	47.137731075286865	10197.883693695068	0.67027066345709
79	49.74166131019592	10188.015924692154	0.670094236135207
80	49.626826763153076	10176.115051746368	0.6710147756187833
81	51.22056031227112	10162.711886763573	0.6713292273883877
82	49.70464754104614	10152.546822369099	0.6713969218665664
83	46.65498352050781	10138.027408182621	0.6717157410218598
84	48.56252908706665	10124.486365020275	0.6724946416695582
85	47.01539444923401	10112.751710355282	0.6726928306201326
86	46.372615575790405	10103.826640248299	0.6728969682512144
87	47.78331637382507	10092.684397757053	0.6732539643814095
88	46.310784339904785	10082.682561159134	0.6741123062687948
89	44.858339071273804	10070.505894184113	0.674473142686406
90	45.79774355888367	10061.548746526241	0.6743328592460869
91	46.20077705383301	10048.992579340935	0.6747692213162156
92	44.61277389526367	10040.849142313004	0.6748282563227698
93	46.21187949180603	10030.488807320595	0.6753100241441129
94	47.02211856842041	10017.389537930489	0.6759908845130697
95	46.99576425552368	10008.270107865334	0.6763172336436888
96	46.51196050643921	9997.979361951351	0.6762982581058679
97	48.065123558044434	9989.42339527607	0.6766348480029301
98	44.52274179458618	9980.4701962471	0.6771099894459867
99	48.558048486709595	9971.857879281044	0.676845461412792
100	47.57688307762146	9478.915038049221	0.6946281758423933
101	47.621838331222534	9434.003181099892	0.6965304735089445
102	47.95826482772827	9416.275954633951	0.6976867012202175
103	48.6366171836853	9406.67429280281	0.6977876028895829
104	47.72212076187134	9397.462819099426	0.6983709500780708
105	48.94150471687317	9388.199577867985	0.6987475241441129
106	48.567415952682495	9380.846786618233	0.698947369689259
107	47.39877390861511	9373.000301718712	0.6990131816736063
108	48.96869778633118	9366.049840927124	0.6994535346306577
109	48.66174554824829	9359.075277388096	0.6995819207099623
110	45.329193353652954	9352.161303937435	0.6999861297854499
111	47.03508377075195	9344.810996174812	0.7002258089000694
112	45.37114691734314	9339.342127203941	0.7003185028963297
113	46.35797595977783	9332.148099184036	0.7008141258722723
114	45.376041650772095	9326.227140784264	0.7008632966111497
115	43.14223313331604	9320.725011050701	0.7010477810066312
116	49.682552099227905	9313.22294974327	0.7012721742713394
117	48.379987716674805	9308.564258754253	0.7013437090369342
118	45.102261543273926	9302.41202890873	0.701676383346827
119	44.525710582733154	9296.708336532116	0.7018067272197163
120	49.96500897407532	9290.792383313179	0.7022553631496261
121	45.98687291145325	9284.89992594719	0.7023622134994988
122	46.60785722732544	9279.656661510468	0.7025295295512376
123	46.51711058616638	9273.850385427475	0.7028514359964145
124	46.08547067642212	9268.307824730873	0.7030786906517466
125	47.26277756690979	9263.25575041771	0.703117093525908
126	50.14682865142822	9259.05003374815	0.7032719851183592
127	50.88132882118225	9252.900877714157	0.7035737112296631
128	48.50854229927063	9247.874767541885	0.7036499898797131
129	50.556294202804565	9242.630794644356	0.703890949090138
130	49.01953053474426	9238.633523285389	0.7039832665876321
131	48.15370059013367	9233.1051633358	0.7039804804967614
132	47.48814654350281	9227.98065429926	0.7043117241113425
133	48.97691249847412	9223.038481652737	0.7043840871742232
134	46.49603033065796	9218.06388694048	0.704857873221721
135	46.87008285522461	9213.675044953823	0.7048416084750174
136	46.276668310165405	9209.28882408142	0.7049680367607372
137	46.571908712387085	9205.335535883904	0.7050567398700749
138	45.65169405937195	9200.133344650269	0.7051217988568895
139	45.48437571525574	9195.454567849636	0.705301012269643
140	45.35181283950806	9131.841106593609	0.7080068336032076
141	45.80430555343628	9125.316510558128	0.7083184992819416
142	45.06053280830383	9123.519711196423	0.7083408633086591
143	45.01710867881775	9122.72146654129	0.7084093107843704
144	45.56565570831299	9122.513100981712	0.7083903352465494
145	45.35557699203491	9121.602886378765	0.7084347621009716
146	45.63369345664978	9121.975901722908	0.7085176671293083
147	45.44220280647278	9120.811051249504	0.7084513280466883
148	45.4086697101593	9120.565708816051	0.70838318176999
149	45.356444120407104	9119.6400334239	0.7085154081367105
150	45.439894676208496	9118.447150111198	0.7085305433871154
151	45.153929233551025	9117.527980566025	0.7085951505754107
152	45.26389813423157	9117.768280804157	0.7085902560914489
153	45.64131307601929	9116.785652160645	0.7086205265922585
154	45.16793870925903	9116.240161061287	0.7086492157982497
155	45.096923828125	9116.163713097572	0.7087307654310278
156	45.27427649497986	9115.223960042	0.708698988935153
157	44.83085656166077	9114.48169350624	0.7087111121954276
158	46.120603799819946	9113.994206130505	0.7086550891790038
159	44.75708198547363	9114.05485701561	0.7087516987624335
160	44.40838003158569	9112.941843271255	0.7086788839010333
161	44.877525329589844	9113.367941558361	0.7087109615959211
162	47.8591423034668	9111.951082348824	0.7087785054745933
163	44.19064259529114	9111.073586940765	0.7088273750144576
164	44.56003284454346	9110.527968406677	0.7088670579844244
165	45.087461709976196	9109.87978798151	0.708950188912021
166	45.59305119514465	9109.450496137142	0.7088836992298944
167	44.943886280059814	9108.833388328552	0.7089388939490323
168	45.43418264389038	9108.471282064915	0.7089007922738839
169	44.756367921829224	9107.987636983395	0.7089446920300332
170	44.431724548339844	9107.480929553509	0.7088911539054669
171	45.100502252578735	9107.038001656532	0.7089292555806154
172	44.836947441101074	9106.438632428646	0.7089759414276351
173	45.26681184768677	9105.893372058868	0.7090879874604827
174	45.70933246612549	9104.771060079336	0.7090733040085975
175	47.059207916259766	9105.049730837345	0.7090970987306269
176	44.68323588371277	9103.945059329271	0.7091004119197702
177	30.42154026031494	9103.280599951744	0.7091498085579073
178	25.14808988571167	9102.885263383389	0.7091313601183592
179	25.042110204696655	9102.565753877163	0.7091443116759195
180	39.86744976043701	9094.741004109383	0.7095137322654022
181	45.36886525154114	9094.268157243729	0.7095339125992752
182	48.6727614402771	9094.493686437607	0.7095162171572597
183	48.42246747016907	9094.114505290985	0.7095518339405505
184	47.20265245437622	9094.229034006596	0.7095590627168632
185	48.090818643569946	9093.796300053596	0.709545508761277
186	48.08840489387512	9094.06739526987	0.709575327463567
187	49.43959045410156	9093.649175345898	0.7095601169134089
188	46.66549301147461	9093.892617225647	0.7095601169134089
189	46.301429271698	9093.655543088913	0.7094712632045647
190	46.994879961013794	9093.648764789104	0.7095327831029764
191	47.14024090766907	9093.366854965687	0.7095424214713933
192	46.81338572502136	9093.536903381348	0.7095463370585627
193	47.31950402259827	9093.294191241264	0.7095101178772457
194	46.17232298851013	9093.678807139397	0.7095355691938469
195	47.58277201652527	9093.249663949013	0.7095849658319839
196	46.04625201225281	9093.592448174953	0.7095010819068548
197	47.154573917388916	9092.969128370285	0.7095722401736834
198	47.20970153808594	9092.985538363457	0.7095556742279667
199	43.6787428855896	9092.812320053577	0.709579694849256
