Epoch	Epoch_time	Total_Loss	Average_F1_micro
0	48.73851990699768	71629.4934592247	0.5562709353186152
1	25.3690242767334	67985.58862113953	0.5874147157254201
2	25.134695529937744	67162.32702159882	0.5938358730778018
3	25.05658793449402	66511.65289354324	0.5987520428039024
4	24.900383472442627	66245.0072631836	0.6006699208796735
5	24.791027545928955	65568.53038311005	0.6053582997196546
6	25.040977001190186	65072.14991950989	0.6087386766422059
7	24.910013437271118	64701.93968319893	0.6114946127670299
8	24.759787797927856	64402.2172460556	0.6136615893484122
9	24.931601762771606	64088.94297838211	0.6159763180181537
10	24.994108200073242	63966.38236093521	0.616716813651025
11	24.791030406951904	63716.074749708176	0.6187634077101826
12	25.056583404541016	63555.621406555176	0.6197370136743343
13	24.94723343849182	63440.6253054142	0.6207776712101696
14	25.15031671524048	63351.592524051666	0.6211886928161254
15	24.525457620620728	63211.60317707062	0.6225063321764678
16	24.86232304573059	63124.10468196869	0.623044674122325
17	24.80664086341858	63056.91122722626	0.6236570167466127
18	25.08782935142517	62936.44826197624	0.6244840890385509
19	24.91597604751587	62872.63213419914	0.6248957308501415
20	24.94723892211914	62731.333971977234	0.6260236363122239
21	24.869099378585815	62721.18245315552	0.6259505828755495
22	25.134688138961792	62631.0151348114	0.6263760360448316
23	24.775409936904907	62577.470911026	0.6269924735380932
24	24.88475513458252	62576.114129543304	0.6269908074306224
25	25.0409517288208	62550.27122783661	0.6271907193997932
26	25.119076013565063	62451.39786243439	0.6279255352975087
27	24.931647539138794	62475.18799781799	0.6276011242181367
28	24.837889909744263	62330.39890098572	0.6287617126843731
29	25.165944576263428	62311.25055670738	0.6288282616697194
30	24.712923288345337	62326.05706048012	0.6287616964491881
31	24.765409231185913	62194.747544288635	0.6296922160001384
32	24.96285390853882	62233.59813261032	0.6293029251133633
33	24.994101524353027	62203.697407245636	0.629775254678789
34	24.853498697280884	62134.34680700302	0.630080818557159
35	24.86912202835083	62104.84244680405	0.6304566237343868
36	24.66607093811035	62148.40702915192	0.6302947247766186
37	24.96287226676941	62037.32521915436	0.6308378107260718
38	24.775396823883057	62025.052546978	0.6307122196073506
39	24.99635410308838	61997.69222450256	0.6310464418911873
40	24.962856769561768	61982.131331682205	0.6312228546986369
41	24.822263956069946	61955.64745092392	0.63158064618382
42	24.806644916534424	61991.67604780197	0.6311075901215447
43	24.75977396965027	61888.98100090027	0.6319705851805019
44	24.97614288330078	61932.750761032104	0.6315232623729798
45	24.947227716445923	61848.271007061005	0.632127094668778
46	25.197201251983643	61832.772639751434	0.6322687490524391
47	24.978495359420776	61924.501408576965	0.63151724659411
48	24.728529691696167	61828.577535390854	0.6322549439403778
49	25.056583881378174	61849.09734582901	0.6321346327538451
50	24.85350012779236	61788.99697971344	0.6325592069708426
51	24.9628427028656	61773.30507326126	0.6328595137108798
